vyber;700;825;7291
ukaz;500;825;4047
vyber;700;824;4457
vyber;600;823;5333
vloz;900;824;7552
vloz;1700;825;1040
vloz;2000;826;2579
ukaz;400;826;6269
ukaz;400;826;8011
vyber;600;825;4565
vyber;700;824;5020
vloz;1700;825;2901
vloz;900;826;5458
vloz;900;827;6074
vloz;1700;828;2744
vloz;1700;829;1803
vloz;900;830;5247
vloz;900;831;6493
ukaz;400;831;6125
ukaz;400;831;100
ukaz;400;831;1831
vloz;1600;832;9084
vloz;1000;833;6789
vyber;700;832;9580
vyber;600;831;4917
vloz;1000;832;6200
vloz;1700;833;1943
vloz;2100;834;2132
vloz;1700;835;456
ukaz;400;835;1036
ukaz;400;835;2962
vloz;2300;836;562
vloz;2200;837;1473
vloz;1300;838;9302
ukaz;400;838;5969
vyber;800;837;1665
vloz;1000;838;7109
vloz;2200;839;1343
vyber;700;838;3219
vloz;1000;839;7770
vyber;700;838;9392
vloz;1800;839;178
vyber;600;838;5962
vyber;600;837;8869
ukaz;400;837;6749
vyber;600;836;6259
vloz;2100;837;2246
vloz;2100;838;2726
vloz;1700;839;418
vyber;700;838;2357
ukaz;400;838;2948
ukaz;500;838;5188
vloz;2300;839;4842
vyber;700;838;6950
ukaz;500;838;8375
vloz;1700;839;633
vloz;2000;840;579
vyber;600;839;3881
vyber;700;838;431
vloz;2300;839;3102
vyber;700;838;8561
ukaz;400;838;7193
ukaz;400;838;9821
vloz;1000;839;9127
vyber;700;838;6529
vloz;2100;839;3113
vloz;42700;840;8793
vyber;900;839;4962
vloz;1100;840;8335
vloz;1000;841;6572
vloz;15000;842;2563
vyber;700;841;8953
vyber;800;840;37
vloz;900;841;9175
vloz;1700;842;2102
vyber;700;841;4196
ukaz;400;841;9893
ukaz;400;841;1497
vyber;700;840;1728
ukaz;500;840;2508
vloz;1000;841;7799
ukaz;400;841;3270
vloz;1700;842;1740
vloz;2200;843;1956
ukaz;400;843;3258
vloz;900;844;8674
vyber;700;843;2696
vloz;15400;844;3069
vloz;1000;845;6947
vloz;1700;846;1381
ukaz;400;846;7016
vloz;2300;847;3924
ukaz;400;847;629
vloz;900;848;7860
vloz;2400;849;4474
vloz;2300;850;4616
vyber;700;849;8537
vyber;700;848;243
vloz;1700;849;2140
vyber;600;848;8535
ukaz;600;848;1918
vloz;1900;849;258
vloz;2200;850;3241
vloz;1000;851;9010
vyber;800;850;1773
vyber;700;849;2443
vloz;1700;850;136
vloz;2400;851;4546
vyber;600;850;3366
vyber;700;849;9216
ukaz;400;849;7064
vloz;1800;850;281
vloz;900;851;9133
vyber;700;850;6395
vyber;700;849;2399
vloz;1700;850;62
vyber;700;849;2069
vloz;2100;850;4467
vloz;900;851;7496
vloz;1800;852;1258
vyber;700;851;4298
vyber;800;850;9675
vloz;1000;851;6543
vloz;1000;852;9252
ukaz;400;852;2564
vyber;700;851;1951
ukaz;400;851;1773
vloz;900;852;8669
vloz;900;853;6325
vyber;700;852;2719
ukaz;400;852;1459
vyber;700;851;1521
ukaz;400;851;1212
vloz;900;852;5981
ukaz;400;852;421
ukaz;400;852;9434
vloz;1800;853;1673
vloz;1800;854;1603
vloz;1700;855;1044
vyber;700;854;1258
ukaz;400;854;6808
ukaz;400;854;1710
ukaz;500;854;7308
vloz;1700;855;1334
ukaz;400;855;2296
vyber;700;854;3998
vloz;19500;855;9749
vloz;2100;856;3175
vloz;2200;857;1924
vloz;1700;858;601
vyber;700;857;84
vloz;2400;858;4679
vloz;900;859;5855
vloz;2300;860;2293
vyber;700;859;2487
vloz;900;860;9193
ukaz;400;860;6324
vyber;600;859;2356
vyber;700;858;4144
vloz;2500;859;4871
vloz;1000;860;5166
vloz;900;861;7216
vyber;600;860;1839
vloz;1700;861;1715
vyber;700;860;7487
vloz;1800;861;715
ukaz;400;861;3705
vloz;2100;862;1265
vloz;900;863;8610
vloz;900;864;5144
ukaz;400;864;2944
ukaz;400;864;3768
ukaz;400;864;1543
vloz;1700;865;710
vyber;700;864;265
vloz;2200;865;2753
ukaz;400;865;1021
ukaz;400;865;6462
vloz;900;866;7766
vyber;700;865;14
ukaz;400;865;4548
ukaz;400;865;3647
vloz;900;866;6332
vloz;900;867;6788
vyber;700;866;4103
vloz;1000;867;7348
vyber;700;866;2430
vyber;700;865;9617
vloz;1800;866;2788
vloz;900;867;9428
vyber;700;866;4315
ukaz;400;866;7847
vloz;1700;867;545
ukaz;400;867;1603
vyber;700;866;751
vyber;700;865;1462
vloz;1000;866;6035
vloz;1700;867;159
vloz;2200;868;3623
vyber;700;867;9661
vloz;1700;868;453
ukaz;500;868;8374
vyber;800;867;6252
ukaz;400;867;560
vloz;1000;868;8678
vloz;1100;869;8920
vyber;700;868;9004
vyber;700;867;4289
vloz;2500;868;4753
vyber;700;867;811
vyber;1000;866;3615
vyber;700;865;1213
vloz;1700;866;1682
vloz;2100;867;3450
vloz;1000;868;8376
vyber;700;867;8965
vloz;1000;868;6385
vyber;700;867;6895
vloz;1900;868;2047
vloz;2000;869;1680
ukaz;500;869;1731
vloz;2400;870;1900
vyber;900;869;3333
vloz;1100;870;7177
vloz;2500;871;3610
ukaz;500;871;1183
vloz;2500;872;2513
vloz;2300;873;2297
vyber;700;872;7455
vloz;1000;873;7820
vloz;1700;874;1346
vloz;2100;875;1871
vloz;2400;876;2277
vloz;2000;877;7520
ukaz;600;877;5796
vloz;1000;878;9263
vyber;1000;877;117
vyber;700;876;9965
vyber;700;875;6499
vloz;2400;876;2511
vloz;1000;877;7027
vloz;1200;878;6311
vloz;900;879;6122
ukaz;400;879;5705
vyber;700;878;7398
vyber;700;877;386
vloz;1700;878;2351
ukaz;400;878;279
ukaz;400;878;6970
vloz;1000;879;7749
ukaz;400;879;4897
vloz;1700;880;1404
vloz;2400;881;2550
vyber;700;880;4114
vloz;1000;881;9687
vyber;700;880;6327
ukaz;400;880;2557
ukaz;400;880;3147
ukaz;400;880;9908
vloz;900;881;6237
vyber;700;880;2692
ukaz;500;880;2307
vloz;1200;881;8446
vyber;700;880;6340
vyber;800;879;5189
vloz;2000;880;9794
vyber;1200;879;3843
vyber;900;878;1173
vloz;2000;879;931
vyber;800;878;3210
ukaz;500;878;5601
vyber;1100;877;2944
vyber;700;876;4346
vloz;1800;877;647
ukaz;400;877;3657
ukaz;500;877;1279
vyber;700;876;6849
ukaz;400;876;8121
vyber;800;875;9265
vyber;700;874;8471
vyber;800;873;5278
ukaz;400;873;8599
vloz;1700;874;3656
ukaz;400;874;5114
ukaz;400;874;6963
ukaz;400;874;5549
ukaz;400;874;4269
vloz;1700;875;2533
vloz;1700;876;1268
vloz;1100;877;8100
ukaz;400;877;1879
ukaz;400;877;6242
vloz;1000;878;9659
vloz;900;879;7559
ukaz;400;879;301
vyber;800;878;2144
vloz;1100;879;8552
vyber;700;878;1839
vloz;1700;879;3000
ukaz;500;879;4787
vloz;1700;880;716
ukaz;400;880;5077
vloz;2400;881;2909
vyber;800;880;8752
vloz;1100;881;6156
vloz;1100;882;9792
vloz;1000;883;9970
vloz;1700;884;1721
vloz;1000;885;6015
vloz;1100;886;9975
vloz;2400;887;3474
vloz;2400;888;3834
vloz;2400;889;2999
vyber;700;888;4084
vyber;1500;887;174
vyber;800;886;5410
vloz;2200;887;759
vyber;800;886;700
vloz;1300;887;9473
vyber;800;886;7459
vloz;1500;887;9516
vyber;1400;886;761
ukaz;500;886;5768
vloz;2300;887;2080
vyber;800;886;4200
vloz;1700;887;3184
vyber;700;886;6814
ukaz;400;886;4734
vyber;800;885;8133
ukaz;500;885;5173
ukaz;400;885;628
ukaz;400;885;1652
vyber;700;884;518
vloz;2000;885;1936
ukaz;600;885;7506
vyber;800;884;2469
vloz;1200;885;8463
vyber;900;884;3367
vloz;1100;885;8796
ukaz;400;885;5401
ukaz;800;885;1132
ukaz;400;885;3364
vloz;1600;886;9488
vloz;2000;887;874
ukaz;900;887;2530
ukaz;500;887;767
vloz;3100;888;3014
vloz;2100;889;1406
vloz;2100;890;4222
vyber;1200;889;1064
vloz;1100;890;6125
vyber;700;889;3277
vyber;700;888;8803
vyber;700;887;5903
ukaz;400;887;8081
vloz;1700;888;2327
vloz;900;889;8154
ukaz;400;889;7034
vyber;700;888;9558
vloz;1600;889;1453
vloz;1000;890;5032
vloz;2100;891;4724
vloz;1600;892;1160
vyber;700;891;5009
vyber;700;890;3575
vloz;900;891;9466
vloz;1100;892;8260
vloz;1100;893;9346
vloz;1700;894;531
vyber;700;893;2096
vloz;1100;894;8147
vyber;700;893;7782
vloz;1600;894;405
vyber;700;893;5878
vloz;1600;894;2048
vloz;2500;895;2612
vyber;700;894;4570
vloz;2000;895;4118
ukaz;400;895;9458
vloz;1700;896;1907
vloz;1000;897;9565
vloz;1500;898;1076
vloz;2300;899;3948
vloz;2800;900;94
vloz;3300;901;825
vyber;1100;900;8673
vloz;1800;901;545
ukaz;500;901;5264
ukaz;500;901;8525
vloz;1300;902;7371
vloz;1100;903;7621
vyber;700;902;6434
vloz;13300;903;2423
vloz;3500;904;1019
vloz;1300;905;8541
ukaz;500;905;8106
vloz;2500;906;1935
vloz;1600;907;8328
vloz;2700;908;4794
vloz;1200;909;8646
vloz;1200;910;8389
vloz;1000;911;5938
vyber;1000;910;7258
vyber;800;909;7579
vloz;2400;910;3670
vyber;800;909;76
vyber;800;908;3193
vyber;700;907;4493
vloz;1700;908;1190
vloz;1000;909;9340
ukaz;500;909;5479
ukaz;400;909;1593
vyber;800;908;6921
vyber;700;907;9642
vyber;700;906;6077
vloz;1000;907;6950
vyber;700;906;343
vyber;700;905;5463
ukaz;400;905;7831
vloz;1000;906;5989
vyber;800;905;6107
vloz;1000;906;8258
vloz;1800;907;924
vloz;2100;908;4060
vyber;800;907;8440
vloz;1600;908;1669
vloz;900;909;5968
vyber;800;908;3742
vyber;800;907;5481
vyber;900;906;4404
vyber;900;905;7987
ukaz;400;905;9610
ukaz;400;905;5354
vloz;900;906;9928
vyber;1000;905;9058
ukaz;400;905;8826
vloz;1600;906;12
ukaz;400;906;6232
vyber;700;905;6177
vloz;1400;906;4325
vloz;1600;907;2520
vloz;1000;908;6229
vyber;900;907;2264
vloz;2200;908;4362
vyber;700;907;2495
vloz;1000;908;5997
vyber;700;907;1389
vyber;700;906;1777
vyber;800;905;7915
vyber;800;904;1579
vloz;1600;905;3002
ukaz;400;905;1857
ukaz;400;905;1808
vloz;1000;906;5104
vyber;700;905;7831
vloz;900;906;9416
vloz;1000;907;9879
ukaz;400;907;5372
ukaz;500;907;6516
vyber;800;906;9808
vloz;1200;907;2033
vyber;900;906;953
vloz;1200;907;3201
vyber;700;906;9180
vloz;1200;907;1022
vloz;1000;908;8405
vloz;1000;909;5312
vloz;900;910;5735
vloz;900;911;9530
ukaz;400;911;390
vyber;700;910;38
vloz;1300;911;304
vloz;1900;912;3018
ukaz;400;912;1245
vyber;700;911;6310
vyber;700;910;7383
vloz;1000;911;9556
vyber;800;910;6209
vyber;5017600;909;7965
ukaz;700;909;6141
vyber;1000;908;9607
vloz;1200;909;6841
ukaz;400;909;9358
vloz;900;910;6250
vloz;2100;911;3477
vyber;700;910;993
vloz;900;911;6483
ukaz;400;911;5098
ukaz;400;911;2334
vyber;700;910;1998
vyber;800;909;2211
ukaz;400;909;1490
vloz;1900;910;2104
vloz;1900;911;707
vloz;900;912;9188
vyber;700;911;7693
vloz;2600;912;2448
vyber;700;911;870
ukaz;400;911;4343
vyber;700;910;7063
vloz;1000;911;6842
ukaz;400;911;8946
vloz;1900;912;3868
vyber;700;911;6139
vyber;700;910;546
vyber;700;909;5557
vloz;900;910;9572
vloz;900;911;9867
vloz;800;912;9605
vyber;700;911;7818
vyber;700;910;2083
vloz;1800;911;60
vloz;900;912;6590
ukaz;400;912;8832
vyber;700;911;9704
vloz;900;912;6364
ukaz;19000;912;6766
vyber;700;911;5372
vyber;700;910;316
vyber;800;909;8332
vyber;700;908;5098
vloz;1000;909;7323
vloz;2100;910;2885
vloz;1000;911;7223
vyber;700;910;9720
vloz;900;911;9585
vloz;900;912;8583
vloz;900;913;5984
vloz;900;914;6280
vyber;900;913;1276
vloz;2000;914;926
vyber;700;913;8366
vloz;1900;914;3377
vyber;700;913;7050
ukaz;500;913;1137
ukaz;400;913;8946
vloz;1900;914;64
vloz;2700;915;855
vyber;700;914;2512
vyber;700;913;4216
vyber;1100;912;7720
vyber;700;911;1643
vyber;700;910;279
vyber;700;909;6617
ukaz;400;909;7987
vloz;2300;910;1859
ukaz;400;910;1973
vyber;700;909;6907
ukaz;400;909;3828
ukaz;400;909;3510
vyber;700;908;4775
vyber;600;907;4896
vloz;2100;908;2469
vloz;1000;909;6149
vloz;2100;910;1013
vyber;700;909;8893
vloz;1000;910;7059
vyber;700;909;8969
vloz;1000;910;6167
vloz;900;911;7155
ukaz;400;911;7683
vloz;1900;912;170
vloz;2400;913;531
vyber;1500;912;8132
vloz;2600;913;524
vyber;700;912;6869
ukaz;500;912;6770
ukaz;500;912;9102
vloz;2400;913;4818
vloz;2500;914;5404
vyber;800;913;5320
vyber;700;912;6256
ukaz;400;912;9228
vloz;1100;913;8186
vyber;800;912;3874
vyber;800;911;7570
ukaz;500;911;2653
vloz;1100;912;8550
vloz;1900;913;1883
vloz;2000;914;220
vloz;2300;915;3836
vloz;2700;916;1341
vloz;1100;917;7295
vloz;2800;918;3714
ukaz;400;918;3851
vloz;2600;919;5722
vloz;900;920;7531
vloz;1100;921;8154
ukaz;400;921;1356
vloz;2300;922;346
vyber;700;921;3354
vyber;700;920;670
vyber;700;919;6967
vloz;2300;920;5663
ukaz;500;920;9310
ukaz;400;920;754
ukaz;400;920;1649
vloz;2400;921;1885
ukaz;400;921;839
vyber;800;920;3397
vloz;1900;921;454
vyber;700;920;8908
vloz;2200;921;2302
vloz;2000;922;846
vyber;700;921;3078
vyber;700;920;8635
vloz;900;921;6749
vloz;900;922;5972
vloz;2900;923;5476
ukaz;400;923;444
vloz;2400;924;4308
vyber;800;923;9880
vyber;700;922;1742
vloz;2000;923;707
ukaz;500;923;6342
vloz;1100;924;8270
vyber;700;923;2135
ukaz;400;923;137
vyber;700;922;8063
ukaz;400;922;2655
vyber;700;921;852
vyber;700;920;7929
vloz;1800;921;4530
ukaz;400;921;6178
vloz;1900;922;1662
vloz;2400;923;3202
vloz;1000;924;8599
vloz;1000;925;7971
vyber;700;924;1120
vloz;900;925;9505
vyber;700;924;6574
vloz;1000;925;7106
vloz;2500;926;4778
vloz;2300;927;4620
vloz;1200;928;7563
vloz;1000;929;8253
vloz;1100;930;9276
vloz;1000;931;8502
ukaz;400;931;5958
vyber;800;930;1485
vyber;700;929;3209
vloz;1900;930;3679
vloz;1000;931;5771
vloz;2400;932;2711
vyber;700;931;5497
ukaz;400;931;4362
vloz;2000;932;2287
vloz;1000;933;6199
vloz;1900;934;1410
ukaz;400;934;1458
ukaz;400;934;7743
vloz;900;935;9879
vyber;700;934;2643
vyber;1500;933;6591
vyber;1000;932;2732
vloz;1300;933;6231
vloz;2900;934;4815
vyber;700;933;6335
ukaz;500;933;6457
vloz;2100;934;2389
vloz;2200;935;890
vloz;2100;936;681
vloz;1600;937;7442
ukaz;500;937;2331
vloz;2100;938;626
vyber;700;937;190
vloz;1000;938;7406
vyber;13900;937;8811
vloz;2100;938;626
vloz;1400;939;6217
vyber;800;938;5329
ukaz;400;938;3442
vyber;700;937;5055
vyber;700;936;4908
vyber;700;935;1707
vyber;700;934;950
vloz;2300;935;3340
vloz;2300;936;30
ukaz;500;936;3695
ukaz;400;936;8438
ukaz;400;936;4224
ukaz;400;936;9486
ukaz;400;936;5089
ukaz;400;936;9810
vloz;2700;937;5543
vyber;700;936;9626
vyber;700;935;3345
ukaz;400;935;2150
vyber;700;934;6317
vyber;800;933;3542
vloz;1700;934;1978
vyber;700;933;8763
vyber;800;932;8056
vloz;1000;933;6953
vyber;800;932;809
vloz;1900;933;2277
vloz;2200;934;50
vloz;1300;935;6126
vloz;1100;936;8402
ukaz;400;936;8300
vyber;800;935;8030
vloz;1700;936;2137
vloz;1400;937;5952
vloz;2500;938;5364
vloz;2200;939;2075
vloz;1000;940;7951
vloz;900;941;5879
vloz;2000;942;233
vloz;2700;943;5183
vloz;1100;944;7276
vyber;800;943;2029
ukaz;500;943;8078
vyber;700;942;4013
vloz;3600;943;5211
ukaz;600;943;8247
vyber;1400;942;3262
vloz;1500;943;8914
vloz;2200;944;343
vloz;2500;945;2469
vloz;2800;946;3879
vyber;800;945;171
vyber;700;944;7899
ukaz;400;944;7057
vyber;700;943;9169
vyber;800;942;8712
vloz;2000;943;4336
vyber;700;942;1517
vloz;1000;943;5920
ukaz;400;943;2432
vyber;900;942;8626
vyber;700;941;4061
vyber;800;940;669
vloz;1800;941;949
vyber;700;940;6328
ukaz;400;940;288
vloz;1000;941;8592
vloz;2000;942;401
ukaz;400;942;1641
vyber;700;941;6682
ukaz;400;941;6962
vloz;1800;942;689
vyber;700;941;5270
vloz;1800;942;466
vloz;1100;943;6700
vyber;700;942;59
vloz;1800;943;112
ukaz;400;943;5253
vloz;2500;944;3389
vyber;700;943;1308
vyber;700;942;1091
vloz;1000;943;6521
ukaz;400;943;2637
vloz;1900;944;2746
vloz;1800;945;2301
vloz;2400;946;2383
ukaz;400;946;4399
vyber;700;945;321
vyber;700;944;2983
ukaz;400;944;4733
vloz;1000;945;9231
ukaz;600;945;229
vloz;1600;946;8870
vloz;1200;947;9360
vloz;2300;948;2246
vyber;1100;947;670
vyber;800;946;9725
vloz;1000;947;7236
vloz;2000;948;487
vyber;700;947;8159
vloz;1700;948;3621
ukaz;400;948;5998
vloz;1800;949;1978
vyber;700;948;731
ukaz;500;948;2180
ukaz;500;948;9747
ukaz;400;948;1886
ukaz;400;948;9453
vyber;700;947;2520
vloz;1800;948;1309
vyber;800;947;860
vloz;1000;948;6813
vyber;800;947;6904
vyber;800;946;2071
ukaz;400;946;6063
vloz;2400;947;1388
vyber;700;946;5985
vloz;1000;947;6179
vyber;800;946;131
vyber;800;945;9185
vloz;1200;946;7336
vyber;800;945;4215
vyber;700;944;2170
vloz;1800;945;1595
vloz;2500;946;4452
vyber;700;945;1073
ukaz;500;945;4704
vyber;700;944;6112
vloz;1800;945;4360
ukaz;500;945;7869
vyber;700;944;966
vloz;1800;945;2345
vyber;700;944;6081
vyber;800;943;8702
vloz;1000;944;9111
vloz;1800;945;2631
vloz;2200;946;2682
vyber;700;945;2923
vloz;1200;946;9208
vloz;2500;947;5682
vloz;2000;948;1607
vloz;2500;949;5280
ukaz;400;949;144
vyber;800;948;8421
ukaz;400;948;7651
vloz;1800;949;2259
vloz;2500;950;3835
vloz;2000;951;1386
vloz;1900;952;643
vloz;26500;953;8340
ukaz;500;953;1310
vyber;800;952;4994
ukaz;500;952;5404
vloz;2500;953;4987
vloz;2500;954;1522
vloz;2300;955;1637
vloz;2400;956;4834
vloz;1000;957;9021
vloz;2400;958;1629
ukaz;400;958;6292
vloz;2400;959;4361
vloz;2500;960;5403
vloz;2400;961;2006
ukaz;500;961;5212
vloz;2000;962;891
vloz;1000;963;9607
vloz;1000;964;9586
vyber;700;963;563
vyber;800;962;7126
ukaz;400;962;1105
vyber;700;961;152
vloz;900;962;9466
vyber;700;961;7238
ukaz;400;961;6684
vyber;700;960;6216
vloz;1900;961;114
ukaz;500;961;561
ukaz;500;961;45
vloz;900;962;9119
vloz;900;963;9299
vloz;2500;964;5201
vloz;2400;965;2709
vloz;1000;966;9753
ukaz;500;966;4176
vyber;800;965;8512
ukaz;500;965;7354
ukaz;500;965;5752
vyber;700;964;290
vloz;1000;965;9419
vloz;2600;966;3728
ukaz;400;966;7001
ukaz;400;966;38
ukaz;400;966;6429
vyber;800;965;1426
vyber;800;964;1354
vyber;700;963;8013
vyber;700;962;7032
vloz;1000;963;9564
vyber;800;962;2635
vloz;1000;963;5914
vyber;700;962;5989
vyber;700;961;4543
vloz;1800;962;3289
ukaz;400;962;6284
vloz;2500;963;3513
ukaz;500;963;6846
vloz;1000;964;7013
ukaz;400;964;8012
vloz;900;965;8769
ukaz;500;965;355
vloz;1900;966;1482
vloz;1000;967;6957
vloz;2500;968;4801
vloz;1000;969;6572
vyber;700;968;1080
vyber;700;967;7270
ukaz;500;967;130
vloz;1800;968;1107
vyber;800;967;3343
vloz;1800;968;645
ukaz;400;968;1190
vloz;2500;969;4328
vloz;2400;970;4599
ukaz;500;970;5019
vloz;2500;971;1259
vyber;700;970;1215
ukaz;400;970;9839
vyber;700;969;2756
vloz;1000;970;9434
vyber;700;969;2472
vyber;700;968;4766
vyber;700;967;7651
vloz;2400;968;5155
vloz;2600;969;5699
vyber;700;968;2476
vloz;1000;969;7371
ukaz;500;969;2769
ukaz;500;969;1804
vyber;700;968;5360
vyber;800;967;7865
ukaz;500;967;5439
vloz;1000;968;7882
vloz;2500;969;5244
vloz;1200;970;5979
vloz;900;971;9843
ukaz;400;971;1242
vloz;1000;972;8987
vloz;1800;973;3430
vloz;2400;974;3590
vyber;700;973;9615
vloz;1800;974;2755
vloz;1000;975;6026
vloz;1000;976;7551
vloz;900;977;6931
ukaz;500;977;6510
ukaz;400;977;6213
vyber;800;976;3764
vloz;1900;977;2305
ukaz;500;977;9213
ukaz;500;977;9644
vloz;1100;978;8808
ukaz;500;978;412
vloz;2600;979;5312
vloz;1000;980;8121
vloz;900;981;7672
vyber;700;980;1012
ukaz;500;980;6610
vyber;700;979;6345
vloz;1000;980;9784
ukaz;500;980;594
vloz;1000;981;7562
vloz;1800;982;1978
ukaz;400;982;7483
vloz;2400;983;5144
vloz;1800;984;1454
vyber;800;983;2710
vloz;2500;984;4775
ukaz;400;984;2356
vloz;2000;985;312
vloz;1000;986;9957
vloz;1000;987;6083
vloz;2500;988;2640
ukaz;400;988;6724
vyber;700;987;4180
vloz;2000;988;1351
vloz;2500;989;2635
vyber;800;988;8951
vloz;2400;989;2617
ukaz;500;989;2360
vloz;1000;990;8902
vyber;700;989;231
vyber;700;988;737
vyber;700;987;9867
vyber;700;986;8697
vloz;2500;987;4775
vyber;800;986;6578
ukaz;500;986;6185
vyber;800;985;9613
ukaz;500;985;7794
ukaz;500;985;5839
vyber;800;984;2187
vloz;1000;985;7635
vyber;800;984;6929
ukaz;500;984;302
ukaz;400;984;7317
vloz;1100;985;9162
vyber;700;984;4565
vloz;1700;985;477
vyber;700;984;4180
vloz;1800;985;689
vloz;1100;986;8520
ukaz;700;986;8974
vyber;1000;985;225
ukaz;400;985;7519
ukaz;500;985;7607
vloz;2000;986;2088
vloz;1900;987;1063
vloz;2500;988;4643
vloz;2400;989;3268
vyber;700;988;1852
vyber;700;987;1622
vloz;1100;988;6930
ukaz;400;988;1340
vloz;1000;989;9434
ukaz;500;989;8978
ukaz;500;989;1035
vyber;1300;988;7645
vloz;1200;989;9116
vyber;800;988;1218
vyber;900;987;3064
ukaz;500;987;4147
ukaz;500;987;9163
vloz;2000;988;1799
vyber;800;987;5825
vyber;800;986;166
vloz;1900;987;992
vloz;1900;988;383
vloz;2600;989;782
vloz;1100;990;9660
vloz;1900;991;26
vloz;2700;992;5595
vyber;700;991;5625
ukaz;500;991;5384
ukaz;400;991;6242
vloz;1100;992;8523
ukaz;600;992;8406
ukaz;600;992;7640
vloz;1300;993;8947
ukaz;800;993;5831
vloz;5000;994;1669
vloz;2500;995;7292
vloz;4400;996;1823
vyber;2600;995;8839
vyber;1000;994;4382
vloz;1500;995;7341
vloz;3000;996;1493
vyber;700;995;397
vloz;2600;996;1830
vyber;700;995;4702
ukaz;500;995;9133
vloz;2400;996;2781
vloz;2600;997;2530
vyber;700;996;6230
vyber;700;995;8226
ukaz;400;995;8107
ukaz;400;995;869
vloz;1100;996;8793
vloz;2500;997;4425
vloz;1800;998;722
vyber;800;997;7760
ukaz;400;997;3777
vloz;1000;998;8493
vyber;700;997;209
vloz;1000;998;6411
vyber;700;997;919
vloz;1000;998;6239
vyber;700;997;4306
vyber;800;996;7080
vloz;2600;997;5457
vloz;1000;998;8292
vyber;700;997;9934
vloz;900;998;9736
vloz;1900;999;1798
vloz;2500;1000;3033
vyber;700;999;1981
vyber;700;998;2561
ukaz;500;998;6562
vloz;1900;999;1257
vyber;700;998;1817
vloz;1800;999;2884
vyber;1100;998;5625
ukaz;500;998;6389
vloz;1900;999;1752
vloz;1100;1000;6884
ukaz;400;1000;7671
vloz;1000;1001;8408
vyber;700;1000;5342
ukaz;500;1000;5228
ukaz;500;1000;1119
ukaz;400;1000;5435
vloz;2000;1001;3340
vloz;2800;1002;3986
ukaz;500;1002;7511
vloz;1000;1003;8404
vloz;1800;1004;2178
vyber;700;1003;8627
ukaz;400;1003;6349
vloz;900;1004;7347
ukaz;400;1004;5357
vloz;2400;1005;3983
vloz;1800;1006;1083
vloz;1000;1007;7703
vloz;900;1008;6385
vloz;900;1009;9429
ukaz;500;1009;573
vloz;2600;1010;5250
vloz;3300;1011;1890
vloz;1000;1012;8265
vloz;2500;1013;5045
vloz;2600;1014;1934
vloz;2500;1015;2418
vyber;700;1014;1327
ukaz;500;1014;6536
vloz;2000;1015;1848
vyber;800;1014;1518
ukaz;400;1014;118
ukaz;400;1014;3733
vloz;1000;1015;9974
vloz;1200;1016;7575
ukaz;400;1016;6495
vloz;2500;1017;3268
vyber;700;1016;1730
vloz;3000;1017;5582
ukaz;400;1017;5004
ukaz;400;1017;3706
vyber;800;1016;6529
ukaz;400;1016;7895
vloz;2000;1017;1570
ukaz;500;1017;2912
vyber;700;1016;7423
ukaz;500;1016;3234
vloz;1000;1017;7225
vloz;2000;1018;1416
vloz;1100;1019;6177
vloz;2100;1020;956
ukaz;400;1020;5480
vloz;2400;1021;2212
ukaz;500;1021;7333
ukaz;400;1021;6606
vloz;1100;1022;8980
ukaz;500;1022;1948
ukaz;400;1022;8683
vloz;2900;1023;4390
vyber;800;1022;3879
vloz;2500;1023;3786
vyber;800;1022;5920
vloz;2500;1023;2334
vloz;1000;1024;7118
vyber;800;1023;4875
ukaz;500;1023;2255
vyber;700;1022;4797
vloz;2000;1023;1136
vloz;2700;1024;4415
ukaz;500;1024;9469
vloz;2900;1025;5440
ukaz;400;1025;7318
ukaz;500;1025;1856
vyber;800;1024;51
vyber;700;1023;2727
vyber;800;1022;8254
vloz;1100;1023;6607
ukaz;500;1023;8894
vyber;700;1022;3188
vloz;2000;1023;2601
vloz;1000;1024;9587
vyber;700;1023;3295
vloz;2000;1024;2798
ukaz;400;1024;9420
vloz;2000;1025;2301
vloz;2400;1026;3199
vloz;1100;1027;7964
vloz;2500;1028;4372
vyber;700;1027;2883
ukaz;400;1027;551
ukaz;400;1027;1
vloz;1000;1028;9584
vloz;2400;1029;3477
ukaz;400;1029;7077
ukaz;400;1029;6628
vloz;2700;1030;5288
ukaz;500;1030;3347
vloz;900;1031;9443
vloz;1000;1032;8328
vloz;2000;1033;345
vyber;800;1032;9866
ukaz;400;1032;4878
vyber;800;1031;2562
vyber;700;1030;7006
vloz;900;1031;6727
vloz;1000;1032;7184
vyber;700;1031;522
vyber;700;1030;5531
vyber;700;1029;8899
vyber;700;1028;8619
vloz;1000;1029;9777
vloz;1000;1030;7128
vloz;2100;1031;2164
vyber;700;1030;704
ukaz;400;1030;2420
ukaz;500;1030;8270
ukaz;400;1030;619
vloz;2000;1031;3153
vyber;700;1030;2504
vloz;2000;1031;2219
vyber;800;1030;6007
vloz;1000;1031;8742
vyber;800;1030;8885
vloz;2000;1031;2322
vyber;700;1030;4898
vloz;1000;1031;8518
vloz;2000;1032;892
vyber;700;1031;9580
ukaz;400;1031;1337
ukaz;400;1031;5113
vloz;3700;1032;5306
ukaz;600;1032;6244
ukaz;400;1032;7876
vloz;2200;1033;322
vloz;1100;1034;7110
vyber;1000;1033;9843
vyber;700;1032;1252
